,first_y_test,second_y_test,predicted_labels
7767,1.0,1.0,1
7768,1.0,1.0,0
7769,1.0,1.0,1
7770,1.0,1.0,1
7771,1.0,1.0,1
7772,1.0,1.0,1
7773,1.0,1.0,1
7774,1.0,1.0,0
7775,1.0,1.0,0
7776,1.0,1.0,1
7777,2.0,3.0,4
7778,1.0,1.0,0
7779,1.0,1.0,0
7780,1.0,1.0,1
7781,1.0,1.0,0
7782,2.0,3.0,1
7783,1.0,1.0,1
7784,1.0,1.0,4
7785,1.0,1.0,1
7786,1.0,1.0,0
7787,1.0,1.0,1
7788,1.0,1.0,1
7789,1.0,1.0,1
7790,1.0,1.0,1
7791,1.0,1.0,0
7792,1.0,1.0,1
7793,3.0,4.0,4
7794,1.0,1.0,0
7795,2.0,3.0,2
7796,1.0,1.0,3
7797,1.0,1.0,4
7798,3.0,4.0,4
7799,1.0,1.0,1
7800,2.0,3.0,2
7801,1.0,1.0,0
7802,1.0,1.0,1
7803,1.0,1.0,4
7804,2.0,3.0,1
7805,1.0,1.0,1
7806,1.0,1.0,1
7807,0.0,1.0,1
7808,3.0,4.0,4
7809,2.0,3.0,1
7810,1.0,1.0,1
7811,1.0,1.0,0
7812,3.0,4.0,3
7813,2.0,3.0,1
7814,1.0,1.0,1
7815,1.0,1.0,1
7816,1.0,1.0,0
7817,1.0,1.0,1
7818,1.0,1.0,1
7819,1.0,1.0,1
7820,1.0,2.0,4
7821,1.0,1.0,4
7822,1.0,1.0,1
7823,2.0,3.0,1
7824,1.0,1.0,1
7825,1.0,1.0,1
7826,1.0,1.0,1
7827,3.0,4.0,4
7828,2.0,3.0,1
7829,1.0,1.0,1
7830,1.0,1.0,0
7831,1.0,1.0,1
7832,1.0,1.0,1
7833,2.0,3.0,1
7834,1.0,1.0,1
7835,1.0,1.0,0
7836,1.0,1.0,0
7837,1.0,1.0,1
7838,2.0,3.0,4
7839,2.0,3.0,4
7840,3.0,4.0,4
7841,1.0,1.0,1
7842,1.0,1.0,1
7843,1.0,1.0,1
7844,2.0,3.0,4
7845,1.0,1.0,0
7846,2.0,3.0,1
7847,1.0,1.0,1
7848,1.0,1.0,1
7849,1.0,1.0,1
7850,1.0,1.0,1
7851,1.0,1.0,1
7852,0.0,1.0,3
7853,1.0,1.0,2
7854,2.0,3.0,4
7855,3.0,4.0,4
7856,2.0,3.0,4
7857,1.0,1.0,1
7858,1.0,1.0,0
7859,2.0,3.0,1
7860,2.0,3.0,4
7861,1.0,1.0,1
7862,1.0,1.0,0
7863,2.0,3.0,4
7864,0.0,1.0,4
7865,1.0,1.0,0
7866,1.0,1.0,2
7867,1.0,1.0,1
7868,1.0,1.0,1
7869,1.0,1.0,1
7870,1.0,1.0,0
7871,2.0,3.0,2
7872,2.0,3.0,1
7873,1.0,1.0,1
7874,1.0,1.0,1
7875,1.0,1.0,1
7876,3.0,4.0,4
7877,1.0,1.0,1
7878,1.0,1.0,1
7879,1.0,1.0,0
7880,1.0,1.0,1
7881,2.0,3.0,3
7882,2.0,3.0,4
7883,1.0,1.0,1
7884,1.0,1.0,1
7885,1.0,1.0,1
7886,2.0,3.0,2
7887,1.0,1.0,1
7888,3.0,4.0,4
7889,1.0,1.0,1
7890,2.0,3.0,1
7891,1.0,1.0,0
7892,1.0,1.0,1
7893,2.0,3.0,3
7894,1.0,1.0,1
7895,1.0,1.0,2
7896,1.0,1.0,1
7897,2.0,3.0,4
7898,1.0,1.0,1
7899,1.0,1.0,1
7900,1.0,1.0,1
7901,1.0,1.0,1
7902,1.0,1.0,1
7903,1.0,1.0,0
7904,1.0,1.0,1
7905,1.0,1.0,1
7906,1.0,1.0,1
7907,1.0,1.0,0
7908,1.0,1.0,0
7909,1.0,1.0,0
7910,1.0,1.0,1
7911,2.0,3.0,4
7912,1.0,1.0,1
7913,1.0,1.0,1
7914,1.0,1.0,1
7915,1.0,1.0,1
7916,2.0,3.0,1
7917,2.0,3.0,1
7918,1.0,1.0,0
7919,1.0,1.0,0
7920,1.0,1.0,0
7921,2.0,3.0,1
7922,2.0,3.0,1
7923,1.0,1.0,0
7924,1.0,1.0,1
7925,3.0,4.0,3
7926,1.0,1.0,1
7927,1.0,1.0,1
7928,1.0,1.0,0
7929,2.0,3.0,4
7930,1.0,1.0,0
7931,1.0,1.0,1
7932,1.0,1.0,1
7933,1.0,1.0,1
7934,1.0,1.0,4
7935,1.0,1.0,1
7936,1.0,1.0,2
7937,1.0,1.0,0
7938,1.0,1.0,3
7939,1.0,1.0,1
7940,1.0,1.0,4
7941,1.0,1.0,1
7942,2.0,3.0,1
7943,1.0,1.0,0
7944,1.0,1.0,1
7945,2.0,3.0,1
7946,1.0,1.0,2
7947,1.0,1.0,1
7948,1.0,1.0,1
7949,1.0,1.0,1
7950,1.0,1.0,0
7951,1.0,1.0,1
7952,1.0,1.0,1
7953,1.0,1.0,1
7954,2.0,3.0,4
7955,1.0,1.0,0
7956,1.0,1.0,0
7957,1.0,1.0,1
7958,1.0,1.0,0
7959,1.0,1.0,1
7960,1.0,1.0,1
7961,1.0,1.0,3
7962,1.0,1.0,1
7963,0.0,1.0,4
7964,1.0,1.0,3
7965,1.0,1.0,1
7966,1.0,1.0,1
7967,1.0,1.0,1
7968,1.0,1.0,0
7969,0.0,1.0,4
7970,3.0,4.0,3
7971,1.0,1.0,1
7972,2.0,3.0,1
7973,1.0,1.0,1
7974,1.0,1.0,1
7975,2.0,3.0,4
7976,1.0,1.0,0
7977,1.0,1.0,1
7978,1.0,1.0,1
7979,3.0,4.0,4
7980,1.0,1.0,4
7981,2.0,3.0,1
7982,1.0,1.0,1
7983,1.0,1.0,0
7984,1.0,1.0,1
7985,2.0,3.0,4
7986,2.0,3.0,1
7987,1.0,1.0,1
7988,1.0,1.0,3
7989,1.0,1.0,1
7990,1.0,1.0,1
7991,1.0,1.0,1
7992,1.0,1.0,1
7993,3.0,4.0,4
7994,2.0,3.0,4
7995,1.0,1.0,1
7996,1.0,1.0,1
7997,1.0,1.0,0
7998,2.0,3.0,4
7999,3.0,4.0,4
8000,2.0,3.0,1
8001,1.0,1.0,1
8002,3.0,4.0,4
8003,2.0,3.0,1
8004,1.0,1.0,0
8005,1.0,1.0,0
8006,1.0,1.0,0
8007,1.0,1.0,0
8008,2.0,3.0,1
8009,1.0,1.0,1
8010,2.0,3.0,1
8011,1.0,1.0,0
8012,1.0,1.0,2
8013,1.0,1.0,1
8014,2.0,3.0,1
8015,1.0,1.0,0
8016,1.0,1.0,1
8017,2.0,3.0,4
8018,2.0,3.0,1
8019,1.0,1.0,1
8020,2.0,3.0,1
8021,1.0,1.0,0
8022,2.0,3.0,1
8023,2.0,3.0,1
8024,1.0,1.0,1
8025,1.0,1.0,0
8026,1.0,1.0,1
8027,1.0,1.0,1
8028,1.0,1.0,1
8029,1.0,1.0,1
8030,1.0,1.0,1
8031,1.0,1.0,1
8032,2.0,3.0,3
8033,2.0,3.0,2
8034,1.0,1.0,1
8035,1.0,1.0,1
8036,2.0,3.0,1
8037,1.0,1.0,1
8038,1.0,1.0,0
8039,1.0,1.0,0
8040,1.0,1.0,3
8041,2.0,3.0,4
8042,1.0,1.0,2
8043,2.0,3.0,1
8044,1.0,1.0,0
8045,0.0,1.0,2
8046,1.0,1.0,4
8047,1.0,1.0,1
8048,1.0,1.0,1
8049,1.0,1.0,1
8050,3.0,4.0,3
8051,1.0,1.0,1
8052,1.0,1.0,0
8053,1.0,1.0,0
8054,1.0,2.0,4
8055,1.0,1.0,0
8056,2.0,3.0,4
8057,2.0,3.0,3
8058,1.0,1.0,0
8059,1.0,1.0,1
8060,1.0,1.0,1
8061,3.0,4.0,4
8062,2.0,3.0,4
8063,1.0,1.0,1
8064,2.0,3.0,4
8065,1.0,1.0,1
8066,1.0,1.0,1
8067,1.0,1.0,1
8068,1.0,1.0,1
8069,1.0,1.0,0
8070,1.0,1.0,1
8071,1.0,1.0,1
8072,1.0,1.0,0
8073,0.0,1.0,2
8074,1.0,1.0,0
8075,3.0,4.0,4
8076,3.0,4.0,4
8077,1.0,1.0,1
8078,1.0,1.0,1
8079,3.0,4.0,4
8080,2.0,3.0,3
8081,1.0,1.0,1
8082,1.0,1.0,1
8083,1.0,1.0,1
8084,1.0,1.0,0
8085,1.0,1.0,1
8086,1.0,1.0,1
8087,1.0,1.0,4
8088,0.0,1.0,2
8089,0.0,1.0,4
8090,1.0,1.0,0
8091,1.0,1.0,1
8092,1.0,1.0,0
8093,1.0,1.0,4
8094,1.0,1.0,2
8095,1.0,1.0,1
8096,1.0,1.0,1
8097,1.0,1.0,1
8098,1.0,1.0,1
8099,1.0,1.0,1
8100,2.0,3.0,1
8101,1.0,1.0,0
8102,1.0,1.0,1
8103,1.0,1.0,1
8104,1.0,1.0,1
8105,1.0,1.0,1
8106,1.0,1.0,2
8107,1.0,1.0,1
8108,2.0,3.0,1
8109,1.0,1.0,1
8110,2.0,3.0,4
8111,1.0,1.0,1
8112,1.0,1.0,1
8113,1.0,1.0,1
8114,1.0,1.0,1
8115,1.0,1.0,1
8116,1.0,1.0,1
8117,1.0,1.0,4
8118,2.0,3.0,1
8119,2.0,3.0,1
8120,1.0,1.0,1
8121,1.0,1.0,1
8122,1.0,1.0,1
8123,1.0,1.0,1
8124,1.0,1.0,1
8125,1.0,1.0,1
8126,1.0,1.0,1
8127,1.0,1.0,1
8128,1.0,1.0,0
8129,2.0,3.0,2
8130,1.0,1.0,1
8131,1.0,2.0,4
8132,1.0,1.0,1
8133,1.0,1.0,0
8134,2.0,3.0,2
8135,1.0,1.0,1
8136,1.0,1.0,0
8137,1.0,1.0,0
8138,1.0,1.0,1
8139,2.0,3.0,2
8140,2.0,3.0,4
8141,1.0,1.0,1
8142,2.0,2.0,4
8143,1.0,1.0,1
8144,1.0,1.0,1
8145,1.0,1.0,1
8146,1.0,1.0,1
8147,1.0,1.0,1
8148,1.0,1.0,1
8149,1.0,1.0,0
8150,0.0,1.0,4
8151,2.0,3.0,1
8152,1.0,1.0,1
8153,1.0,1.0,0
8154,1.0,1.0,1
8155,1.0,1.0,1
8156,1.0,1.0,1
8157,1.0,1.0,1
8158,2.0,3.0,1
8159,1.0,1.0,1
8160,1.0,1.0,0
8161,1.0,1.0,1
8162,1.0,1.0,0
8163,1.0,1.0,2
8164,2.0,3.0,2
8165,1.0,1.0,0
8166,2.0,3.0,4
8167,3.0,4.0,4
8168,2.0,3.0,1
8169,1.0,1.0,0
8170,2.0,3.0,2
8171,1.0,1.0,0
8172,2.0,3.0,1
8173,2.0,3.0,1
8174,1.0,1.0,1
8175,2.0,3.0,4
8176,1.0,1.0,3
8177,1.0,1.0,2
8178,2.0,3.0,4
8179,2.0,3.0,1
8180,1.0,1.0,4
8181,1.0,1.0,1
8182,1.0,1.0,0
8183,1.0,1.0,0
8184,1.0,1.0,1
8185,1.0,1.0,1
8186,2.0,3.0,3
8187,2.0,3.0,3
8188,1.0,1.0,1
8189,2.0,3.0,1
8190,1.0,1.0,1
8191,2.0,3.0,1
8192,1.0,1.0,1
8193,4.0,4.0,4
8194,1.0,1.0,1
8195,1.0,1.0,1
8196,1.0,1.0,1
8197,1.0,1.0,1
8198,2.0,3.0,1
8199,1.0,1.0,1
8200,1.0,1.0,2
8201,1.0,1.0,1
8202,1.0,1.0,1
8203,1.0,1.0,1
8204,2.0,3.0,1
8205,3.0,4.0,3
8206,2.0,3.0,1
8207,2.0,3.0,1
8208,2.0,3.0,1
8209,1.0,1.0,1
8210,1.0,1.0,0
8211,1.0,1.0,1
8212,2.0,3.0,1
8213,2.0,3.0,2
8214,1.0,1.0,1
8215,1.0,1.0,1
8216,1.0,1.0,1
8217,2.0,3.0,1
8218,1.0,1.0,1
8219,2.0,3.0,3
8220,1.0,1.0,1
8221,1.0,1.0,1
8222,1.0,1.0,1
8223,2.0,3.0,1
8224,1.0,1.0,1
8225,1.0,1.0,1
8226,1.0,1.0,0
8227,1.0,1.0,0
8228,1.0,1.0,0
8229,1.0,1.0,0
8230,1.0,1.0,1
8231,1.0,1.0,1
8232,1.0,1.0,2
8233,1.0,1.0,0
8234,1.0,1.0,0
8235,1.0,1.0,1
8236,1.0,1.0,1
8237,1.0,1.0,0
8238,1.0,1.0,1
8239,1.0,1.0,1
8240,2.0,3.0,1
8241,1.0,1.0,0
8242,1.0,1.0,0
8243,2.0,3.0,2
8244,1.0,1.0,1
8245,1.0,1.0,1
8246,2.0,3.0,1
8247,1.0,1.0,0
8248,1.0,1.0,1
8249,1.0,1.0,1
8250,1.0,1.0,1
8251,1.0,1.0,1
8252,2.0,3.0,2
8253,2.0,3.0,1
8254,1.0,1.0,2
8255,1.0,1.0,1
8256,1.0,1.0,1
8257,1.0,1.0,1
8258,1.0,1.0,0
8259,1.0,1.0,1
8260,1.0,1.0,0
8261,1.0,1.0,0
8262,2.0,3.0,2
8263,1.0,1.0,0
8264,1.0,1.0,1
8265,2.0,3.0,1
8266,1.0,1.0,1
8267,1.0,1.0,4
8268,2.0,3.0,3
8269,2.0,3.0,3
8270,2.0,3.0,4
8271,1.0,1.0,0
8272,3.0,4.0,3
8273,2.0,3.0,2
8274,1.0,1.0,2
8275,1.0,1.0,1
8276,3.0,4.0,4
8277,1.0,1.0,1
8278,1.0,1.0,0
8279,1.0,1.0,1
8280,1.0,1.0,1
8281,1.0,1.0,1
8282,1.0,1.0,1
8283,1.0,1.0,0
8284,1.0,1.0,4
8285,2.0,3.0,1
8286,1.0,1.0,1
8287,1.0,1.0,0
8288,1.0,1.0,1
8289,1.0,1.0,0
8290,1.0,1.0,4
8291,1.0,1.0,1
8292,1.0,1.0,1
8293,1.0,1.0,1
8294,1.0,1.0,1
8295,2.0,3.0,1
8296,3.0,4.0,4
8297,1.0,1.0,1
8298,1.0,1.0,1
8299,1.0,1.0,1
8300,1.0,1.0,1
8301,1.0,1.0,1
8302,1.0,1.0,2
8303,2.0,3.0,1
8304,1.0,1.0,1
8305,1.0,1.0,2
8306,1.0,1.0,0
8307,1.0,1.0,0
8308,2.0,3.0,1
8309,1.0,1.0,1
8310,1.0,1.0,0
8311,2.0,3.0,1
8312,2.0,3.0,1
8313,1.0,1.0,1
8314,1.0,1.0,1
8315,2.0,3.0,1
8316,1.0,1.0,0
8317,1.0,1.0,1
8318,2.0,3.0,3
8319,2.0,3.0,1
8320,1.0,1.0,1
8321,3.0,4.0,3
8322,1.0,1.0,1
8323,1.0,1.0,1
8324,1.0,1.0,0
8325,1.0,2.0,4
8326,1.0,1.0,3
8327,1.0,1.0,0
8328,1.0,1.0,1
8329,1.0,1.0,0
8330,1.0,1.0,1
8331,2.0,3.0,1
8332,1.0,1.0,1
8333,1.0,1.0,4
8334,2.0,3.0,1
8335,2.0,3.0,4
8336,1.0,1.0,2
8337,1.0,1.0,2
8338,1.0,1.0,1
8339,0.0,1.0,2
8340,1.0,1.0,1
8341,1.0,1.0,3
8342,2.0,3.0,1
8343,2.0,3.0,1
8344,1.0,1.0,2
8345,1.0,1.0,1
8346,1.0,1.0,0
8347,1.0,1.0,2
8348,1.0,1.0,1
8349,1.0,1.0,1
8350,1.0,1.0,0
8351,1.0,1.0,1
8352,1.0,1.0,1
8353,1.0,1.0,0
8354,2.0,3.0,2
8355,1.0,2.0,4
8356,1.0,1.0,1
8357,2.0,3.0,4
8358,1.0,1.0,3
8359,2.0,3.0,1
8360,1.0,1.0,0
8361,1.0,1.0,4
8362,1.0,1.0,0
8363,1.0,1.0,0
8364,1.0,1.0,1
8365,2.0,3.0,1
8366,1.0,1.0,4
8367,2.0,3.0,1
8368,2.0,3.0,4
8369,1.0,1.0,0
8370,1.0,1.0,1
8371,2.0,3.0,4
8372,1.0,1.0,1
8373,2.0,3.0,4
8374,2.0,3.0,4
8375,1.0,1.0,0
8376,3.0,4.0,3
8377,1.0,1.0,1
8378,1.0,1.0,1
8379,2.0,3.0,1
8380,1.0,1.0,1
8381,1.0,1.0,0
8382,1.0,1.0,0
8383,1.0,1.0,4
8384,1.0,1.0,1
8385,1.0,1.0,0
8386,1.0,1.0,1
8387,0.0,0.0,4
8388,1.0,1.0,2
8389,1.0,1.0,0
8390,2.0,3.0,2
8391,1.0,1.0,1
8392,1.0,1.0,0
8393,1.0,1.0,0
8394,1.0,1.0,2
8395,1.0,1.0,1
8396,2.0,3.0,4
8397,1.0,1.0,0
8398,1.0,1.0,0
8399,2.0,3.0,2
8400,1.0,1.0,0
8401,2.0,3.0,2
8402,1.0,1.0,1
8403,2.0,3.0,3
8404,1.0,1.0,0
8405,1.0,1.0,1
8406,1.0,1.0,1
8407,1.0,1.0,0
8408,1.0,1.0,1
8409,1.0,1.0,1
8410,1.0,1.0,1
8411,2.0,2.0,2
8412,2.0,3.0,1
8413,1.0,1.0,2
8414,1.0,1.0,0
8415,1.0,1.0,1
8416,1.0,1.0,4
8417,2.0,3.0,1
8418,0.0,1.0,4
8419,2.0,3.0,1
8420,1.0,1.0,3
8421,1.0,1.0,2
8422,1.0,1.0,1
8423,1.0,1.0,0
8424,1.0,1.0,1
8425,1.0,1.0,1
8426,1.0,1.0,0
8427,2.0,3.0,4
8428,1.0,1.0,1
8429,1.0,1.0,2
8430,1.0,1.0,1
8431,1.0,1.0,1
8432,1.0,1.0,0
8433,0.0,1.0,4
8434,2.0,3.0,2
8435,1.0,1.0,1
8436,1.0,1.0,1
8437,2.0,3.0,3
8438,1.0,1.0,1
8439,1.0,1.0,2
8440,1.0,1.0,1
8441,1.0,1.0,1
8442,1.0,1.0,0
8443,3.0,4.0,4
8444,1.0,1.0,1
8445,1.0,1.0,0
8446,1.0,1.0,1
8447,2.0,3.0,2
8448,1.0,1.0,0
8449,1.0,1.0,0
8450,1.0,1.0,0
8451,1.0,1.0,1
8452,1.0,1.0,1
8453,1.0,1.0,1
8454,1.0,1.0,1
8455,1.0,1.0,0
8456,1.0,1.0,1
8457,1.0,1.0,4
8458,1.0,1.0,2
8459,2.0,3.0,1
8460,1.0,1.0,1
8461,1.0,1.0,4
8462,1.0,1.0,4
8463,2.0,3.0,1
8464,1.0,1.0,1
8465,1.0,1.0,1
8466,2.0,3.0,4
8467,1.0,1.0,1
8468,1.0,1.0,1
8469,1.0,1.0,0
8470,2.0,3.0,1
8471,1.0,1.0,1
8472,1.0,1.0,1
8473,1.0,1.0,1
8474,1.0,1.0,1
8475,1.0,1.0,1
8476,2.0,3.0,4
8477,2.0,3.0,4
8478,1.0,1.0,1
8479,1.0,1.0,1
8480,0.0,1.0,4
8481,1.0,1.0,1
8482,1.0,1.0,1
8483,1.0,1.0,1
8484,1.0,1.0,0
8485,1.0,1.0,1
8486,2.0,3.0,1
8487,1.0,1.0,0
8488,1.0,1.0,0
8489,1.0,1.0,0
8490,1.0,1.0,1
8491,2.0,3.0,4
8492,1.0,1.0,1
8493,3.0,4.0,4
8494,1.0,1.0,1
8495,1.0,1.0,1
8496,1.0,1.0,1
8497,2.0,3.0,1
8498,2.0,3.0,4
8499,2.0,3.0,3
8500,1.0,1.0,1
8501,1.0,1.0,1
8502,1.0,1.0,1
8503,1.0,1.0,1
8504,1.0,1.0,1
8505,1.0,1.0,1
8506,1.0,1.0,0
8507,1.0,1.0,2
8508,1.0,1.0,4
8509,2.0,3.0,1
8510,2.0,3.0,1
8511,1.0,1.0,1
8512,1.0,1.0,0
8513,3.0,4.0,4
8514,1.0,1.0,1
8515,1.0,1.0,2
8516,1.0,1.0,0
8517,1.0,1.0,1
8518,1.0,1.0,1
8519,1.0,1.0,1
8520,1.0,1.0,0
8521,1.0,1.0,1
8522,1.0,1.0,1
8523,1.0,1.0,1
8524,1.0,1.0,2
8525,1.0,1.0,1
8526,1.0,1.0,1
8527,1.0,1.0,1
8528,1.0,1.0,0
8529,1.0,1.0,1
8530,2.0,3.0,1
8531,2.0,3.0,2
8532,1.0,1.0,1
8533,2.0,3.0,4
8534,3.0,4.0,3
8535,1.0,1.0,1
8536,2.0,3.0,1
8537,2.0,3.0,2
8538,1.0,1.0,0
8539,1.0,1.0,0
8540,2.0,3.0,3
8541,1.0,1.0,0
8542,1.0,1.0,1
8543,1.0,1.0,4
8544,2.0,3.0,1
8545,2.0,2.0,4
8546,2.0,3.0,1
8547,1.0,1.0,0
8548,1.0,1.0,1
8549,2.0,3.0,3
8550,1.0,1.0,0
8551,1.0,1.0,1
8552,2.0,3.0,2
8553,1.0,1.0,1
8554,1.0,1.0,1
8555,3.0,4.0,4
8556,1.0,1.0,3
8557,1.0,1.0,2
8558,1.0,1.0,1
8559,3.0,4.0,4
8560,2.0,3.0,1
8561,1.0,1.0,1
8562,1.0,1.0,1
8563,2.0,3.0,1
8564,1.0,1.0,0
8565,1.0,1.0,4
8566,1.0,1.0,0
8567,1.0,1.0,1
8568,1.0,1.0,1
8569,1.0,1.0,1
8570,1.0,1.0,1
8571,1.0,1.0,1
8572,1.0,1.0,1
8573,1.0,1.0,0
8574,1.0,1.0,1
8575,1.0,1.0,1
8576,1.0,1.0,1
8577,1.0,1.0,0
8578,1.0,1.0,1
8579,1.0,1.0,1
8580,1.0,1.0,0
8581,2.0,3.0,1
8582,1.0,1.0,1
8583,1.0,1.0,0
8584,1.0,1.0,1
8585,1.0,1.0,1
8586,2.0,3.0,1
8587,1.0,1.0,2
8588,1.0,1.0,0
8589,2.0,3.0,4
8590,1.0,1.0,1
8591,1.0,1.0,1
8592,1.0,1.0,1
8593,1.0,1.0,0
8594,1.0,1.0,0
8595,2.0,3.0,4
8596,1.0,1.0,3
8597,1.0,1.0,3
8598,1.0,1.0,1
8599,1.0,1.0,1
8600,1.0,1.0,1
8601,1.0,1.0,0
8602,2.0,3.0,3
8603,1.0,1.0,0
8604,1.0,1.0,1
8605,2.0,3.0,3
8606,1.0,1.0,4
8607,1.0,1.0,1
8608,1.0,1.0,0
8609,1.0,1.0,2
8610,1.0,1.0,0
8611,1.0,1.0,0
8612,1.0,1.0,1
8613,1.0,1.0,1
8614,1.0,1.0,1
8615,2.0,3.0,2
8616,1.0,1.0,0
8617,3.0,4.0,4
8618,2.0,3.0,1
8619,1.0,1.0,1
8620,1.0,1.0,1
8621,1.0,1.0,1
8622,1.0,1.0,2
8623,1.0,1.0,1
8624,1.0,1.0,2
8625,2.0,3.0,1
8626,3.0,4.0,3
8627,3.0,4.0,4
8628,2.0,3.0,1
8629,1.0,1.0,0
8630,1.0,1.0,4
8631,1.0,1.0,1
8632,1.0,1.0,1
8633,1.0,1.0,1
8634,1.0,1.0,1
8635,1.0,1.0,0
8636,1.0,1.0,1
8637,3.0,4.0,3
8638,1.0,1.0,1
8639,2.0,3.0,3
8640,1.0,1.0,4
8641,1.0,1.0,3
8642,2.0,3.0,1
8643,1.0,1.0,1
8644,3.0,4.0,4
8645,1.0,1.0,4
8646,1.0,1.0,0
8647,2.0,3.0,1
8648,2.0,3.0,3
8649,1.0,1.0,0
8650,1.0,1.0,2
8651,1.0,1.0,1
8652,2.0,3.0,1
8653,1.0,1.0,0
8654,4.0,4.0,4
8655,1.0,1.0,1
8656,1.0,1.0,1
8657,1.0,1.0,1
8658,1.0,1.0,1
8659,2.0,3.0,3
8660,1.0,1.0,1
8661,1.0,1.0,1
8662,1.0,1.0,1
8663,1.0,1.0,0
8664,1.0,1.0,0
8665,1.0,1.0,1
8666,2.0,3.0,4
8667,3.0,4.0,3
8668,1.0,1.0,1
8669,1.0,1.0,1
8670,3.0,4.0,4
8671,2.0,3.0,3
8672,1.0,1.0,1
8673,2.0,3.0,1
8674,2.0,3.0,4
8675,1.0,1.0,1
8676,2.0,3.0,4
8677,2.0,3.0,1
8678,2.0,3.0,1
8679,1.0,1.0,1
8680,1.0,1.0,0
8681,1.0,1.0,1
8682,1.0,1.0,1
8683,2.0,3.0,4
8684,1.0,1.0,1
8685,2.0,3.0,1
8686,1.0,1.0,0
8687,1.0,1.0,1
8688,2.0,2.0,4
8689,1.0,1.0,1
8690,1.0,1.0,2
8691,1.0,1.0,1
8692,1.0,1.0,0
8693,1.0,1.0,1
8694,1.0,1.0,2
8695,1.0,1.0,1
8696,1.0,1.0,0
8697,1.0,1.0,0
8698,1.0,1.0,0
8699,1.0,1.0,0
8700,1.0,1.0,4
8701,1.0,1.0,2
8702,1.0,1.0,1
8703,1.0,1.0,0
8704,1.0,1.0,1
8705,1.0,1.0,1
8706,2.0,3.0,4
8707,1.0,1.0,0
8708,1.0,1.0,4
8709,3.0,4.0,4
8710,1.0,1.0,0
8711,1.0,1.0,0
8712,1.0,1.0,1
8713,1.0,1.0,0
8714,1.0,1.0,4
8715,2.0,3.0,4
8716,1.0,1.0,1
8717,1.0,1.0,1
8718,1.0,1.0,1
8719,1.0,1.0,3
8720,1.0,1.0,1
8721,1.0,1.0,1
8722,1.0,1.0,0
8723,1.0,1.0,0
8724,1.0,1.0,0
8725,2.0,3.0,4
8726,1.0,1.0,0
8727,1.0,1.0,1
8728,2.0,3.0,4
8729,1.0,1.0,1
8730,1.0,1.0,1
8731,1.0,1.0,1
8732,1.0,1.0,4
8733,2.0,3.0,2
8734,1.0,1.0,1
8735,1.0,1.0,0
8736,1.0,1.0,1
8737,1.0,1.0,1
8738,1.0,1.0,1
8739,1.0,1.0,1
8740,1.0,1.0,1
8741,2.0,3.0,4
8742,2.0,3.0,2
8743,1.0,1.0,1
8744,1.0,1.0,2
8745,1.0,1.0,1
8746,1.0,1.0,1
8747,2.0,3.0,4
8748,2.0,3.0,4
8749,1.0,1.0,0
8750,1.0,1.0,1
8751,1.0,1.0,1
8752,1.0,1.0,1
8753,1.0,1.0,2
8754,1.0,1.0,0
8755,1.0,1.0,1
8756,1.0,1.0,0
8757,2.0,3.0,2
8758,2.0,3.0,1
8759,2.0,3.0,4
8760,1.0,1.0,1
8761,1.0,1.0,1
8762,1.0,1.0,1
8763,1.0,1.0,1
8764,1.0,1.0,0
8765,3.0,4.0,3
8766,1.0,1.0,1
8767,1.0,1.0,1
8768,2.0,3.0,4
8769,1.0,1.0,1
8770,3.0,4.0,4
8771,1.0,1.0,1
8772,1.0,1.0,1
8773,2.0,3.0,2
8774,1.0,1.0,0
8775,1.0,1.0,2
8776,3.0,4.0,3
8777,1.0,1.0,0
8778,1.0,1.0,1
8779,1.0,1.0,1
8780,1.0,1.0,0
8781,1.0,1.0,1
8782,1.0,1.0,1
8783,1.0,1.0,1
8784,1.0,1.0,1
8785,2.0,3.0,2
8786,1.0,1.0,0
8787,1.0,1.0,4
8788,1.0,1.0,1
8789,1.0,1.0,1
8790,1.0,1.0,0
8791,2.0,3.0,4
8792,2.0,3.0,1
8793,1.0,1.0,1
8794,1.0,1.0,1
8795,2.0,3.0,4
8796,1.0,1.0,1
8797,3.0,4.0,3
8798,1.0,1.0,0
8799,1.0,1.0,3
8800,1.0,1.0,0
8801,2.0,3.0,2
8802,1.0,1.0,1
8803,2.0,3.0,4
8804,1.0,1.0,1
8805,1.0,1.0,1
8806,1.0,1.0,2
8807,1.0,1.0,1
8808,3.0,4.0,3
8809,1.0,1.0,1
8810,1.0,1.0,2
8811,2.0,3.0,1
8812,2.0,3.0,4
8813,1.0,1.0,0
8814,1.0,1.0,1
8815,1.0,1.0,1
8816,1.0,1.0,0
8817,1.0,1.0,1
8818,1.0,1.0,1
8819,1.0,1.0,1
8820,2.0,3.0,4
8821,2.0,3.0,1
8822,1.0,1.0,1
8823,1.0,1.0,1
8824,1.0,1.0,1
8825,1.0,1.0,1
8826,1.0,1.0,2
8827,1.0,1.0,1
8828,2.0,3.0,1
8829,1.0,1.0,0
8830,1.0,1.0,1
8831,1.0,1.0,1
8832,2.0,3.0,3
8833,2.0,3.0,2
8834,1.0,1.0,0
8835,1.0,1.0,1
8836,2.0,3.0,1
8837,1.0,1.0,1
8838,1.0,1.0,1
8839,1.0,1.0,1
8840,2.0,3.0,4
8841,2.0,3.0,1
